epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,79.5879,2.57461,4.29481,2.60596,0.50386,0.15924,0.142,0.0515,2.42248,5.0211,2.58973,0.000499748,0.000499748,0.0671832
2,135.634,2.46888,3.98245,2.52476,0.21788,0.21976,0.14254,0.0515,2.44263,3.85206,2.53548,0.000989851,0.000989851,0.03434
